,Company,Location,Date,Job_Title,Subspecialty,Years_Experience,Total_Comp
1344,Salesforce,"New York, N",| 1/9/20,Senior Product Manager,Full Stack,,"$200,000"
1345,Expedia,"Austin, T",| 1/9/20,L4,Identity,,"$132,000"
1346,Deliveroo,"London, EN, United Kingdo",| 1/9/20,5,Product,,"$125,000"
1347,Microsoft,"Redmond, W",| 1/8/20,60,Security,,"$163,000"
1348,Microsoft,"Seattle, W",| 1/8/20,60,Mobile (iOS + Android),,"$172,000"
1349,Wayfair,"Boston, M",| 1/7/20,5,Web Development (Front-End),,"$290,000"
1350,MongoDB,"New York, N",| 1/7/20,Principal,Distributed Systems (Back-End),,"$423,000"
1351,Samsung,"Vancouver, BC, Canad",| 1/6/20,Director,Product,,"$274,000"
1352,Google,"Sunnyvale, C",| 1/6/20,PM1,Privacy,,"$200,000"
1353,Amazon,"Seattle, W",| 1/6/20,L6,Supply chain,,"$208,000"
1354,Apple,"Cupertino, C",| 1/5/20,M2,Product,,"$510,000"
1355,Wayfair,"Boston, M",| 1/5/20,L4,Full Stack,,"$235,000"
1356,Intuit,"Mountain View, C",| 1/5/20,Senior PM,ML / AI,,"$281,000"
1357,Amazon,"Seattle, W",| 1/5/20,L5,Retail,,"$169,000"
1358,Intel,"Hillsboro, O",| 1/4/20,Grade 10,Marketing,,"$277,000"
1359,Flipkart,"Bangalore, KA, Indi",| 1/4/20,12,API Development (Back-End),,"$100,000"
1360,Cisco,"San Jose, C",| 1/3/20,G10,Networking,,"$210,000"
1361,Amazon,"Seattle, W",| 1/1/20,L7,ML / AI,,"$320,000"
1362,Amazon,"Vancouver, BC, Canada ",12/31/19,L5,AWS,,"$162,000"
1363,Twitter,"San Francisco, CA ",12/31/19,PM II,Finance,,"$175,000"
1364,Google,"Boston, MA ",12/31/19,L6,Enterprise,,"$400,000"
1365,Amazon,"Bangalore, KA, India ",12/30/19,Product Manager,ac,,"$60,000"
1366,Facebook,"Menlo Park, CA ",12/28/19,L6 Product Manager,Product management,,"$460,000"
1367,Amazon,"San Francisco, CA ",12/28/19,L6,Product management,,"$240,000"
1368,Facebook,"Menlo Park, CA ",12/27/19,M2,Mobile (iOS + Android),,"$650,000"
1369,Oracle,"San Diego, CA ",12/26/19,IC-6,Database,,"$265,000"
1370,Vrbo,"Austin, TX ",12/24/19,L4,Full Stack,,"$174,000"
1371,Bloomberg,"New York, NY ",12/23/19,Software Engineer,Web Development (Front-End),,"$135,000"
1372,Adobe,"San Jose, CA ",12/21/19,PM3,ML / AI,,"$216,000"
1373,Facebook,"New York, NY ",12/20/19,IC5,Mobile (iOS + Android),,"$328,000"
1374,SAP Concur,"Bellevue, WA ",12/20/19,T3-3,API Development (Back-End),,"$172,000"
1375,Amazon,"Seattle, WA ",12/19/19,L7,Full Stack,,"$278,000"
1376,Google,"Mountain View, CA ",12/18/19,Intern,Web Development (Front-End),,"$30,000"
1377,Facebook,"San Francisco, CA ",12/18/19,L6 Product Manager,ML / AI,,"$540,000"
1378,Microsoft,"Redmond, WA ",12/17/19,63,DevOps,,"$202,000"
1379,SpaceX,"Hawthorne, CA ",12/17/19,Senior,Full Stack,,"$154,000"
1380,Flipkart,"Bangalore, KA, India ",12/17/19,12,ML / AI,,"$100,000"
1381,Amazon,"Seattle, WA ",12/16/19,L5,API Development (Back-End),,"$185,000"
1382,Amazon,"Seattle, WA ",12/16/19,L7,Product Management,,"$340,000"
1383,Palantir,"New York, NY ",12/15/19,"FDE - Forward Deployed Engineer (different roles, but same starting level, only one level across Palantir)",Distributed Systems (Back-End),,"$190,000"
1384,commvault,"San Francisco, CA ",12/14/19,L5,Distributed Systems (Back-End),,"$215,000"
1385,Wayfair,"Boston, MA ",12/14/19,3,Full Stack,,"$130,000"
1386,Amazon,"Sunnyvale, CA ",12/14/19,L6,Hardware,,"$295,000"
1387,Docusign,"Seattle, WA ",12/14/19,P2,API Development (Back-End),,"$155,000"
1388,Microsoft,"Redmond, WA ",12/14/19,59,Security,,"$153,000"
1389,Expedia,"Seattle, WA ",12/13/19,K,API Development (Back-End),,"$123,000"
1390,Google,"Mountain View, CA ",12/12/19,L6,Search,,"$475,000"
1391,Pivotal,"New York, NY ",12/12/19,Staff Product Manager,Agile PM,,"$250,000"
1392,Google,"Mountain View, CA ",12/10/19,L5,Mobile (iOS + Android),,"$394,000"
1393,Amazon,"Seattle, WA ",12/10/19,L5,Marketing,,"$130,000"
1394,Google,"Mountain View, CA", 12/9/19,PM 1,Mobile (iOS + Android),,"$190,000"
1395,Amazon,"Seattle, WA", 12/9/19,L7,ML / AI,,"$286,000"
1396,Bank of America Merrill Lynch,"New York, NY", 12/9/19,5,Tableau,,"$175,000"
1397,Amazon,"Bengaluru, KA, India", 12/8/19,L6,Product manager,,"$90,000"
1398,Cisco,"San Jose, CA", 12/8/19,9,Networking,,"$177,000"
1399,Indeed,"Austin, TX", 12/8/19,APM,iOS,,"$130,000"
1400,Adobe,"Bangalore, KA, India", 12/7/19,E3,Product Manager,,"$67,000"
1401,Google,"Kirkland, WA", 12/7/19,L6,Cloud,,"$450,000"
1402,Pivotal,"Atlanta, GA", 12/6/19,P2,Full Stack,,"$133,000"
1403,Uber,"San Francisco, CA", 12/6/19,L3,Web Development (Front-End),,"$255,000"
1404,Uber,"San Francisco, CA", 12/6/19,L3,ATG,,"$170,000"
1405,VMware,"Palo Alto, CA", 12/4/19,P5,Product management,,"$248,000"
1406,Disney,"Los Angeles, CA", 12/4/19,Mid-Level,Distributed Systems (Back-End),,"$82,000"
1407,LinkedIn,"San Francisco, CA", 12/3/19,Product Manager,Full Stack,,"$275,000"
1408,Google,"London, EN, United Kingdom", 12/3/19,PM 2,Android,,"$209,000"
1409,Cisco,"Milpitas, CA", 12/2/19,Grade 12,Networking,,"$285,000"
1410,HubSpot,"Boston, MA", 12/2/19,Product Manager,Security,,"$145,000"
1411,Walmart Labs,"San Bruno, CA", 12/2/19,X4,ML / AI,,"$200,000"
1412,Amazon,"Seattle, WA", 12/2/19,L6,N/A,,"$209,000"
1413,Lyft,"San Francisco, CA", 12/2/19,L6,ML / AI,,"$500,000"
1414,Apple,"Cupertino, CA", 12/1/19,ICT3,iOS,,"$224,000"
1415,Redfin,"San Francisco, CA", 12/1/19,PM 1,Web Development (Front-End),,"$137,000"
1416,Amazon,"Seattle, WA", 12/1/19,L6,Amazon Business Credit Card Products,,"$262,000"
1417,MassMutual,"New York, NY ",11/28/19,Mid,Product,,"$140,000"
1418,Microsoft,"Redmond, WA ",11/27/19,66,API Development (Back-End),,"$318,000"
1419,BCG Digital Ventures,"Los Angeles, CA ",11/27/19,Senior Product Manager,Full Stack,,"$180,000"
1420,Microsoft,"Redmond, WA ",11/26/19,59,ML / AI,,"$162,000"
1421,Microsoft,"Bellevue, WA ",11/26/19,59,ML / AI,,"$156,000"
1422,Amazon,"Seattle, WA ",11/25/19,L6,Operations,,"$215,000"
1423,Walmart Labs,"San Francisco, CA ",11/24/19,Associate Product Manager (X2),Full Stack,,"$125,000"
1424,Amazon,"Seattle, WA ",11/24/19,L7,iOS,,"$370,000"
1425,Amazon,"Seattle, WA ",11/22/19,L6,eCommerce,,"$210,000"
1426,WeWork,"New York, NY ",11/22/19,L4,Web Development (Front-End),,"$145,000"
1427,Uber,"Hyderabad, TS, India ",11/22/19,L5B,Security,,"$190,000"
1428,Microsoft,"Seattle, WA ",11/21/19,62,Full Stack,,"$179,000"
1429,Amazon,"Seattle, WA ",11/20/19,L5,Infra,,"$160,000"
1430,Capital One,"Vienna, VA ",11/20/19,Senior Associate,ML / AI,,"$94,000"
1431,Oracle,"Colorado Springs, CO ",11/20/19,IC-6,Distributed Systems (Back-End),,"$250,000"
1432,Salesforce,"San Francisco, CA ",11/19/19,Senior Product Manager,Security,,"$270,000"
1433,Amazon,"Seattle, WA ",11/19/19,L6,PM,,"$194,000"
1434,IBM,"Chicago, IL ",11/19/19,Associate Offering Manager,Product Management,,"$98,000"
1435,Microsoft,"San Francisco, CA ",11/19/19,60,DevOps,,"$114,000"
1436,Wayfair,"Boston, MA ",11/19/19,L3,Full Stack,,"$142,000"
1437,DocuSign,"Seattle, WA ",11/18/19,L5,Internal Product,,"$220,000"
1438,Workday,"Pleasanton, CA ",11/18/19,L3,Web Development (Front-End),,"$181,000"
1439,Microsoft,"Reston, VA ",11/18/19,64,Government,,"$316,000"
1440,Amazon,"Palo Alto, CA ",11/17/19,L6,Product management,,"$293,000"
1441,IBM,"New York, NY ",11/17/19,Senior Offering Manager,ML / AI,,"$161,000"
1442,Workday,"Pleasanton, CA ",11/16/19,P3,ML / AI,,"$245,000"
1443,Marqeta,"Oakland, CA ",11/16/19,Senior,Product Management,,"$201,000"
1444,uber,"San Francisco, CA ",11/15/19,pm 2,ML / AI,,"$240,000"
1445,Indeed,"Austin, TX ",11/15/19,L2,ML / AI,,"$180,000"
1446,Facebook,"Seattle, WA ",11/14/19,IC7,Full Stack,,"$800,000"
1447,SoFi,"New York, NY ",11/13/19,Director,Full Stack,,"$230,000"
1448,Amazon,"Seattle, WA ",11/13/19,L6,ML / AI,,"$260,000"
1449,Amazon,"Seattle, WA ",11/12/19,L6,Distributed Systems (Back-End),,"$145,000"
1450,Microsoft,"Redmond, WA ",11/12/19,63,Distributed Systems (Back-End),,"$308,000"
1451,Amazon,"Seattle, WA ",11/11/19,L6,other,,"$175,000"
1452,Pivotal,"Austin, TX ",11/11/19,P4,Full Stack,,"$160,000"
1453,Publicis Sapient,"San Francisco, CA ",11/10/19,Experience Design Lead,Mobile (iOS + Android),,"$145,000"
1454,Uber,"Bangalore, KA, India ",11/10/19,L5A,Product,,"$140,000"
1455,Bloomberg,"New York, NY", 11/9/19,Product Manager,Trading Systems,,"$360,000"
1456,Uber,"San Francisco, CA", 11/8/19,Associate Product Manager,PM,,"$155,000"
1457,Booking,"Amsterdam, NH, Netherlands", 11/8/19,F,Mobile (iOS + Android),,"$124,000"
1458,Yahoo,"Sunnyvale, CA", 11/8/19,IC2,Full Stack,,"$195,000"
1459,Microsoft,"Redmond, WA", 11/8/19,60,DevOps,,"$205,000"
1460,Google,"Sunnyvale, CA", 11/7/19,L5,Marketing,,"$217,000"
1461,Microsoft,"Bellevue, WA", 11/7/19,59,ML / AI,,"$171,000"
1462,Pivotal,"San Francisco, CA", 11/7/19,Staff Product Manager,Agile Product Management,,"$260,000"
1463,Snap,"Santa Monica, CA", 11/6/19,L6,Monetization,,"$1,040,000"
1464,Facebook,"Menlo Park, CA", 11/6/19,L4 Product Manager,Full Stack,,"$220,000"
1465,The Walt Disney Company,"New York, NY", 11/6/19,L3,Mobile (iOS + Android),,"$135,000"
1466,Visa,"Foster City, CA", 11/5/19,L3,API Development (Back-End),,"$150,000"
1467,Autodesk,"San Francisco, CA", 11/5/19,Grade 14,ML / AI,,"$260,000"
1468,Amazon,"Seattle, WA", 11/3/19,L7,Product Management,,"$320,000"
1469,Amazon,"Seattle, WA", 11/3/19,L7,Product Management,,"$320,000"
1470,Amazon,"Bangalore, KA, India", 11/3/19,L6,Product,,"$110,000"
1471,Oracle,"Bangalore, KA, India", 11/2/19,IC-5,SaaS,,"$65,000"
1472,Groupon,"Chicago, IL", 11/2/19,Senior,N/A,,"$143,000"
1473,Microsoft,"Redmond, WA", 11/2/19,63,Full Stack,,"$214,000"
1474,Coupang,"Seattle, WA", 11/2/19,6,API Development (Back-End),,"$240,000"
1475,Confluent,"Mountain View, CA", 11/2/19,New Grad,API Development (Back-End),,"$180,000"
1476,Amazon,"Seattle, WA", 11/1/19,Senior Product Manager,Full Stack,,"$280,000"
1477,Amazon,"Seattle, WA", 11/1/19,L6,Full Stack,,"$200,000"
1478,Amazon,"Seattle, WA ",10/31/19,L5,ML / AI,,"$155,000"
1479,Microsoft,"Redmond, WA ",10/31/19,60,ML / AI,,"$175,000"
1480,Salesforce,"San Francisco, CA ",10/31/19,Product Manager,API Development (Back-End),,"$75,000"
1481,Facebook,"Menlo Park, CA ",10/31/19,Rotational Product Manager (RPM),Rotational Product Management,,"$168,000"
1482,Autodesk,"San Francisco, CA ",10/31/19,Grade 14,ML / AI,,"$260,000"
1483,Cisco,"San Jose, CA ",10/30/19,Grade 10,Security,,"$197,000"
1484,Shutterstock,"New York, NY ",10/29/19,Director,Web Development (Front-End),,"$260,000"
1485,LinkedIn,"Sunnyvale, CA ",10/29/19,Principal Product Manager,iOS,,"$525,000"
1486,Amazon,"Paris, IL, France ",10/26/19,L5,Marketing,,"$94,000"
1487,Apple,"Cupertino, CA ",10/25/19,ICT4,ML / AI,,"$280,000"
1488,Capital One,"Washington, DC ",10/25/19,Manager,DevOps,,"$174,000"
1489,Netflix,"Los Gatos, CA ",10/24/19,Metadata Manager,Metadata,,"$168,000"
1490,Amazon,"Seattle, WA ",10/23/19,L7,Supply Chain,,"$320,000"
1491,Amazon,"Seattle, WA ",10/23/19,L7,AI/cloud,,"$520,000"
1492,Bank of America Merrill Lynch,"New York, NY ",10/22/19,5,Product management,,"$145,000"
1493,Qualcomm,"San Diego, CA ",10/22/19,Director,ML / AI,,"$400,000"
1494,Amazon,"Seattle, WA ",10/22/19,L6,Full Stack,,"$350,000"
1495,Facebook,"Seattle, WA ",10/22/19,IC6,PM,,"$540,000"
1496,Amazon,"Bangalore, KA, India ",10/22/19,L7,Advertisement,,"$160,000"
1497,Amazon,"Seattle, WA ",10/20/19,L5,"Hardware, Robotics",,"$164,000"
1498,Amazon,"San Francisco, CA ",10/19/19,L5,ML / AI,,"$210,000"
1499,Amazon,"Vancouver, BC, Canada ",10/19/19,L7,Product,,"$240,000"
1500,Microsoft,"Seattle, WA ",10/19/19,60,Data Science,,"$190,000"
1501,Twitch,"San Francisco, CA ",10/18/19,Senior,Full Stack,,"$285,000"
1502,Amazon,"Seattle, WA ",10/18/19,L7,Retail PM,,"$270,000"
1503,Box,"Redwood City, CA ",10/18/19,Sr. Product Manager,Distributed Systems (Back-End),,"$223,000"
1504,Capital One,"New York, NY ",10/17/19,Manager,Other,,"$166,000"
1505,Microsoft,"Singapore, SG, Singapore ",10/15/19,61,DevOps,,"$110,000"
1506,Microsoft,"Sunnyvale, CA ",10/14/19,60,Full Stack,,"$177,000"
1507,Amazon,"Seattle, WA ",10/13/19,L6,Product,,"$170,000"
1508,Amazon,"San Francisco, CA ",10/13/19,7,Full Stack,,"$415,000"
1509,Postmates,"San Francisco, CA ",10/13/19,L4,Full Stack,,"$133,000"
1510,Amazon,"Seattle, WA ",10/13/19,L7,ML / AI,,"$230,000"
1511,Amazon,"Seattle, WA ",10/13/19,L7,ML / AI,,"$230,000"
1512,Intel,"Santa Clara, CA ",10/13/19,Grade 9,ML / AI,,"$349,000"
1513,Amazon,"Seattle, WA ",10/11/19,7,Customer experience,,"$273,000"
1514,Samsung,"Los Angeles, CA ",10/11/19,L4 (Principal),iOS,,"$305,000"
1515,Facebook,"Menlo Park, CA ",10/11/19,L6 Product Manager,Enterprise Product,,"$280,000"
1516,Capital One,"Washington, DC ",10/10/19,Senior Manager,API Development (Back-End),,"$200,000"
1517,Amazon,"Seattle, WA ",10/10/19,L7,Principal,,"$452,000"
1518,Automattic,"Austin, TX ",10/10/19,Senior,Leadership,,"$98,000"
1519,Adobe,"Salt Lake City, UT", 10/9/19,Product manager 2,Pm,,"$180,000"
1520,Facebook,"Menlo Park, CA", 10/9/19,L8 Director Product Management,Accounting,,"$1,000,000"
1521,Amazon,"Seattle, WA", 10/9/19,L6,Products,,"$320,000"
1522,BCG Digital Ventures,"Los Angeles, CA", 10/9/19,Product Manager,Full Stack,,"$99,000"
1523,BCG Digital Ventures,"Los Angeles, CA", 10/9/19,Lead Product Manager,Full Stack,,"$175,000"
1524,BCG Digital Ventures,"Manhattan Beach, CA", 10/9/19,Product Manager,Product Development,,"$110,000"
1525,BCG Digital Ventures,"Manhattan Beach, CA", 10/9/19,Senior Product Manager,Full Stack,,"$179,000"
1526,Salesforce,"San Francisco, CA", 10/9/19,Director,ML / AI,,"$260,000"
1527,Apple,"Sunnyvale, CA", 10/9/19,ICT2,Internal Tools,,"$128,000"
1528,Apple,"Sunnyvale, CA", 10/9/19,ICT2,Internal Tools,,"$128,000"
1529,Google,"Mountain View, CA", 10/8/19,L4,API Development (Back-End),,"$275,000"
1530,BNY Mellon,"New York, NY", 10/8/19,L4,iOS,,"$340,000"
1531,Flipkart,"Bangalore, KA, India", 10/8/19,L12,Distributed Systems (Back-End),,"$150,000"
1532,Amazon,"Seattle, WA", 10/8/19,L6,Games,,"$273,000"
1533,Oracle,"London, EN, United Kingdom", 10/8/19,IC-5,Other,,"$152,000"
1534,Booking.com,"Amsterdam, NH, Netherlands", 10/7/19,Senior,Full Stack,,"$154,000"
1535,AT&T,"New York, NY", 10/5/19,Associate Director,Business Intelligence,,"$173,000"
1536,Google,"Mountain View, CA", 10/4/19,L5,Mobile (iOS + Android),,"$385,000"
1537,Amazon,"Seattle, WA", 10/4/19,7,Full Stack,,"$400,000"
1538,Groupon,"Seattle, WA", 10/3/19,L2,Technical product manager,,"$132,000"
1539,Microsoft,"Redmond, WA", 10/3/19,62,Full Stack,,"$177,000"
1540,Google,"San Francisco, CA", 10/3/19,L5,ML / AI,,"$315,000"
1541,GitHub,"Seattle, WA", 10/3/19,Senior,Full Stack,,"$225,000"
1542,WeWork,"San Francisco, CA", 10/2/19,L6,ML / AI,,"$235,000"
1543,Amazon,"New York, NY", 10/2/19,L6,ML / AI,,"$200,000"
1544,Microsoft,"Redmond, WA", 10/1/19,65,Networking,,"$303,000"
1545,Amazon,"Seattle, WA", 10/1/19,L6,Central functions,,"$220,000"
1546,IBM,"New York, NY", 10/1/19,Product Manager,ML / AI,,"$145,000"
1547,Tata Consultancy Services,"Denver, CO", 9/30/19,Director,Software,,"$235,000"
1548,Facebook,"Menlo Park, CA", 9/29/19,IC4,ML / AI,,"$215,000"
1549,JCPenney,"Dallas, TX", 9/29/19,Manager,Web Development (Front-End),,"$150,000"
1550,Expedia,"Bellevue, WA", 9/29/19,M,Tech,,"$205,000"
1551,Sony,"San Francisco, CA", 9/29/19,Director,Full Stack,,"$450,000"
1552,Amazon,"Herndon, VA", 9/28/19,L5,ML / AI,,"$188,000"
1553,Comcast,"Philadelphia, PA", 9/27/19,Principal Engineer,OTT,,"$141,000"
1554,Microsoft,"Bellevue, WA", 9/26/19,66,ML / AI,,"$200,000"
1555,Microsoft,"San Francisco, CA", 9/26/19,PM 2,Android,,"$100,000"
1556,SAP,"Bengaluru, KA, India", 9/26/19,T2,API Development (Back-End),,"$24,000"
1557,Amazon,"Seattle, WA", 9/26/19,L7,Distributed Systems (Back-End),,"$270,000"
1558,Microsoft,"Redmond, WA", 9/25/19,62,Full Stack,,"$188,000"
1559,Amazon,"Seattle, WA", 9/24/19,L6,Full Stack,,"$287,000"
1560,Amazon,"Vancouver, BC, Canada", 9/21/19,6,Product,,"$200,000"
1561,Dropbox,"New York, NY", 9/21/19,IC4,Product,,"$334,000"
1562,Twitter,"San Francisco, CA", 9/20/19,Director,Security,,"$900,000"
1563,Facebook,"Menlo Park, CA", 9/20/19,L6 Product Manager,Full Stack,,"$526,000"
1564,Google,"Mountain View, CA", 9/19/19,L7,Full Stack,,"$1,300,000"
1565,Samsung,"Mountain View, CA", 9/19/19,CL3,Mobile (iOS + Android),,"$219,000"
1566,Amazon,"San Francisco, CA", 9/19/19,7,STL,,"$475,000"
1567,Microsoft,"Redmond, WA", 9/19/19,L61,Full Stack,,"$177,000"
1568,Google,"Mountain View, CA", 9/18/19,L6,Product,,"$480,000"
1569,Apple,"Cupertino, CA", 9/18/19,ICT5,iOS,,"$280,000"
1570,Microsoft,"Hyderabad, AP, India", 9/18/19,61,PM,,"$44,000"
1571,Amazon,"Seattle, WA", 9/18/19,L6,API Development (Back-End),,"$195,000"
1572,Microsoft,"Bellevue, WA", 9/17/19,61,Full Stack,,"$163,000"
1573,Salesforce,"San Francisco, CA", 9/17/19,Senior Director,Full Stack,,"$375,000"
1574,Facebook,"London, EN, United Kingdom", 9/17/19,IC6,Product management,,"$586,000"
1575,Microsoft,"Redmond, WA", 9/16/19,62,Distributed Systems (Back-End),,"$200,000"
1576,Yahoo,"Seattle, WA", 9/16/19,M6,Full Stack,,"$400,000"
1577,WePay,"Redwood City, CA", 9/16/19,APM 1,APM,,"$145,000"
1578,BCG Digital Ventures,"Manhattan Beach, CA", 9/16/19,Senior,Full Stack,,"$179,000"
1579,Autodesk,"San Francisco, CA", 9/16/19,Grade 14,ML / AI,,"$180,000"
1580,Lyft,"San Francisco, CA", 9/15/19,T5,Full Stack,,"$449,000"
1581,Walmart Labs,"Sunnyvale, CA", 9/15/19,E6,ML / AI,,"$450,000"
1582,SAP,"Palo Alto, CA", 9/15/19,T5,Applications,,"$315,000"
1583,Wayfair,"Boston, MA", 9/15/19,Director,Full Stack,,"$750,000"
1584,Pivotal,"New York, NY", 9/15/19,P4,Distributed Systems (Back-End),,"$196,000"
1585,Carta,"San Francisco, CA", 9/14/19,L4,Full Stack,,"$160,000"
1586,Microsoft,"Redmond, WA", 9/14/19,65,Distributed Systems (Back-End),,"$239,000"
1587,Amazon,"Boston, MA", 9/14/19,L7,Cloud,,"$375,000"
1588,eBay,"Berlin, BE, Germany", 9/14/19,22,"Product (Web, iOS, Android)",,"$65,000"
1589,Amazon,"Seattle, WA", 9/14/19,L6,Product,,"$205,000"
1590,Google,"Seattle, WA", 9/14/19,L5,DevOps,,"$340,000"
1591,Citrix Systems Inc,"Bengaluru, KA, India", 9/13/19,Senior Product Manager 2,Analytics,,"$50,000"
1592,Indeed,"Austin, TX", 9/13/19,L3,DevOps,,"$132,000"
1593,Microsoft,"Redmond, WA", 9/13/19,Senior PM,DevOps,,"$207,000"
1594,IBM,"New York, NY", 9/13/19,8,Offering management,,"$146,000"
1595,Goldman Sachs,"New York, NY", 9/13/19,Analyst,Cloud products,,"$140,000"
1596,Expedia,"Chicago, IL", 9/13/19,Senior,API Development (Back-End),,"$233,000"
1597,Microsoft,"Redmond, WA", 9/12/19,61,Distributed Systems (Back-End),,"$183,000"
1598,Twitch,"San Francisco, CA", 9/12/19,L5,UX,,"$177,000"
1599,Google,"Los Angeles, CA", 9/12/19,Product Manager 2,Full Stack,,"$220,000"
1600,Microsoft,"Redmond, WA", 9/11/19,61,Networking,,"$156,000"
1601,Microsoft,"Redmond, WA", 9/11/19,67,Web Development (Front-End),,"$450,000"
1602,Facebook,"Menlo Park, CA", 9/10/19,L3,Mobile (iOS + Android),,"$170,000"
1603,amazon,"Seattle, WA", 9/10/19,6,PM,,"$229,000"
1604,Microsoft,"Hyderabad, TS, India", 9/10/19,63,Web Development (Front-End),,"$45,000"
1605,Amazon,"Bengaluru, KA, India", 9/10/19,L6,Product Management,,"$108,000"
1606,Amazon,"Seattle, W",| 9/9/19,L6,Supply Chain,,"$225,000"
1607,Uber,"San Francisco, C",| 9/8/19,Senior Product Manager,Full Stack,,"$401,000"
1608,Dell,"San Jose, C",| 9/7/19,M10,API Development (Back-End),,"$298,000"
1609,Microsoft,"Seattle, W",| 9/7/19,63,Security,,"$190,000"
1610,Microsoft,"Redmond, W",| 9/6/19,63,Security,,"$198,000"
1611,Microsoft,"Seattle, W",| 9/6/19,67,ops,,"$700,000"
1612,Amazon,"Seattle, W",| 9/6/19,L7,"Senior Manager, PMT",,"$470,000"
1613,Rover,"Seattle, W",| 9/6/19,Senior,Full Stack,,"$255,000"
1614,Google,"Zurich, ZH, Switzerlan",| 9/6/19,L5,DevOps,,"$266,000"
1615,Google,"Zurich, ZH, Switzerlan",| 9/6/19,L5,DevOps,,"$266,000"
1616,Amazon,"Seattle, W",| 9/5/19,L7,E commerce,,"$305,000"
1617,VMware,"Palo Alto, C",| 9/5/19,p6,Networking,,"$300,000"
1618,Amazon,"Seattle, W",| 9/5/19,L6,Security,,"$300,000"
1619,Microsoft,"Redmond, W",| 9/5/19,67,Product Management,,"$650,000"
1620,Amazon,"Seattle, W",| 9/5/19,L6,Full Stack,,"$300,000"
1621,Microsoft,"Redmond, W",| 9/5/19,64,ML / AI,,"$232,000"
1622,Microsoft,"Seattle, W",| 9/4/19,63,ML / AI,,"$192,000"
1623,Amazon,"Boston, M",| 9/4/19,L6,ML / AI,,"$175,000"
1624,Snap,"Los Angeles, C",| 9/3/19,L3,Business,,"$250,000"
1625,Microsoft,"Sunnyvale, C",| 9/2/19,66,API Development (Back-End),,"$420,000"
1626,Amazon,"Seattle, W",| 9/1/19,L6,Policy,,"$280,000"
1627,Microsoft,"Redmond, W",| 9/1/19,63,Security,,"$283,000"
1628,Startup,"Mountain View, CA", 8/30/19,Senior,iOS,,"$155,000"
1629,Microsoft,"Redmond, WA", 8/30/19,62,Full Stack,,"$188,000"
1630,Deloitte,"San Francisco, CA", 8/29/19,Senior,Data management,,"$140,000"
1631,Amazon,"Seattle, WA", 8/29/19,L7,Product,,"$375,000"
1632,Microsoft,"Redmond, WA", 8/29/19,63,Full Stack,,"$185,000"
1633,Mozilla,"San Francisco, CA", 8/29/19,Senior Director,ML / AI,,"$350,000"
1634,Amazon,"Seattle, WA", 8/28/19,L7,Alexa devices,,"$350,000"
1635,Blink Health,"New York, NY", 8/28/19,Senior,Healthcare,,"$170,000"
1636,Blink Health,"New York, NY", 8/28/19,Senior,Healthcare,,"$170,000"
1637,Microsoft,"Redmond, WA", 8/27/19,62,Full Stack,,"$160,000"
1638,ADP,"Alpharetta, GA", 8/27/19,Senior Product Manager,Distributed Systems (Back-End),,"$115,000"
1639,Microsoft,"Seattle, WA", 8/27/19,61,ML / AI,,"$174,000"
1640,T-Mobile,"Bellevue, WA", 8/26/19,Principal Product Manager - L7,Full Stack,,"$196,000"
1641,LinkedIn,"Sunnyvale, CA", 8/26/19,Product Manager,Security,,"$255,000"
1642,Snap,"Los Angeles, CA", 8/25/19,L5,Full Stack,,"$560,000"
1643,Microsoft,"Redmond, WA", 8/24/19,66,DevOps,,"$380,000"
1644,Microsoft,"Seattle, WA", 8/24/19,62,ML / AI,,"$295,000"
1645,Facebook,"Menlo Park, CA", 8/22/19,IC7,Full Stack,,"$594,000"
1646,Microsoft,"New York, NY", 8/22/19,63,ML / AI,,"$213,000"
1647,IBM,"Portland, OR", 8/22/19,8,ML / AI,,"$145,000"
1648,Amazon,"Seattle, WA", 8/22/19,L7,Android,,"$320,000"
1649,Amazon,"Bellevue, WA", 8/21/19,L5,Supply Chain Systems,,"$157,000"
1650,Microsoft,"Redmond, WA", 8/21/19,63,Distributed Systems (Back-End),,"$205,000"
1651,Amazon,"Sunnyvale, CA", 8/20/19,L6,Mobile (iOS + Android),,"$240,000"
1652,Google,"Mountain View, CA", 8/20/19,Product Manager 3,ML / AI,,"$500,000"
1653,Amazon,"Seattle, WA", 8/20/19,L6,product,,"$250,000"
1654,Google,"San Francisco, CA", 8/20/19,L5,Android,,"$200,000"
1655,Pandora,"Oakland, CA", 8/20/19,L3,Full Stack,,"$150,000"
1656,Microsoft,"Redmond, WA", 8/19/19,63,DevOps,,"$181,000"
1657,Snap,"Los Angeles, CA", 8/19/19,L3,Web Development (Front-End),,"$250,000"
1658,Cognizant,"San Francisco, CA", 8/18/19,AVP,Product Team Management,,"$415,000"
1659,Google,"New York, NY", 8/18/19,4,ML / AI,,"$250,000"
1660,Google,"New York, NY", 8/18/19,4,ML / AI,,"$250,000"
1661,Wayfair,"Boston, MA", 8/16/19,L5,Full Stack,,"$382,000"
1662,Microsoft,"Redmond, WA", 8/15/19,65,Full Stack,,"$295,000"
1663,Twitter,"Boulder, CO", 8/15/19,PM I,Data,,"$139,000"
1664,Facebook,"Menlo Park, CA", 8/14/19,L5 Product Manager,Mobile (iOS + Android),,"$442,000"
